#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102714E-04   0.198936E+08   0.198936E+08   0.265113E+08   0.265110E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.518991E+01
   0.105311E-04   0.198936E+08   0.198936E+08   0.265106E+08   0.265103E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.532110E+01
   0.107974E-04   0.198936E+08   0.198936E+08   0.265099E+08   0.265095E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.545561E+01
   0.110704E-04   0.198936E+08   0.198936E+08   0.265091E+08   0.265088E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.559351E+01
   0.113504E-04   0.198936E+08   0.198936E+08   0.265083E+08   0.265079E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.573490E+01
   0.116374E-04   0.198936E+08   0.198936E+08   0.265074E+08   0.265071E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.587986E+01
   0.119316E-04   0.198936E+08   0.198936E+08   0.265066E+08   0.265061E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.602847E+01
   0.122333E-04   0.198936E+08   0.198936E+08   0.265056E+08   0.265052E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.618085E+01
   0.125427E-04   0.198936E+08   0.198936E+08   0.265046E+08   0.265042E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.633707E+01
   0.128598E-04   0.198936E+08   0.198936E+08   0.265036E+08   0.265031E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.649723E+01
   0.131850E-04   0.198936E+08   0.198936E+08   0.265025E+08   0.265020E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.666144E+01
   0.135184E-04   0.198936E+08   0.198936E+08   0.265014E+08   0.265008E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.682980E+01
   0.138602E-04   0.198936E+08   0.198936E+08   0.265002E+08   0.264996E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.700240E+01
